,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
3051,Nikhita K.,0,5,"Went here with a couple of my friends for someone's birthday. We had bruschetta to start and then one Margarita pie that we shared amongst the four of us. We each got two decent sized slices, and we split the bill to be $10 each. For two slices and bruschetta of THAT quality, it was totally and completely worth it! Would definitely come back and recommend to anyone - except not everyday, because I can't drop that much money on food.I would if I could, though. Let it be known!",8/7/2012,26,59,19,9mhKPEWlCLn0V4E8JGzRnQ
3052,K D.,0,5,"My foodie italian friend brought me here. The rest is history. We shared a pie and it was absolutely delicious. In her words, ""you haven't eaten good pizza till you've eaten here"". Lombardi's is a must do and now i see why.",12/16/2014,8,37,1,PPQu1ZDkSfnClWiQuQd7lQ
3053,Yup Y.,0,4,"Great pizza, if not the best. Crunchy on the outside and chewy on the inside. But the sauce is the secret weapon...it's awesome. I liked the old set up better.",10/26/2012,0,54,5,bZ-iizqoud08CpbLMf2fOA
3054,Srini V.,1,4,"This venerable SoHo joint never fails to deliver on the quality of the pizza.  It boasts of a homely Italian look-and-feel.  But once the music gets going, you can barely exchange words, let alone conduct a conversation.  The basement is dingy--avoid being seated there.All said, a New York landmark.",3/25/2006,469,464,97,JapsODq2leyIn5JTgjOvkQ
3055,Carla B.,0,4,"What can I say ?!! Amazing pizza, amazing sauce and cheese. One of my favorite pizza spots! Trust me you can't go wrong here. Only four stars cause it can be pricey and it's crazy busy on a Friday or Saturday night so expect to wait 20-40 minutes.",10/26/2014,0,64,0,doqlG5FhY3aJwNepca2SBw
3056,Raymond G.,0,5,"Amazing Pizza! I have heard many great things about the pizza here and its definitely delicious! I would recommend and have recommended this place. I have also heard this is the best Pizza in NYC? I wouldn't argue with that! Definitely try out. The food was great, service was GREAT and there were MANY people waiting outside. If my review doesn't convince you, let the swarm of people waiting to eat the pizza convince you!",1/8/2014,200,8,0,0zuC12ibLYr8eaJSlYPoAg
3057,R C.,0,5,"Very good pizza. Enjoyed the restaurant and great service. Bring cash, since they don't take credit cards.",5/2/2016,49,16,0,HqtFSJyGiR6QFRtVcaTfTg
3058,Paulie L.,0,2,"Meh.Don't get the plain pie. Under-cheesed, under-basiled, under-tasty. I'm not going to list the hundreds of better places in the city.",9/14/2012,7,159,2,fiZzdD7UbIRz190KtAhgGQ
3059,Christine H.,1,4,"Must get the meatballs as a topping! Great medium crunchy crust, sauce and cheese. We took a chance at the italian sodas but it was surprisingly good. They use whipped cream on top so you have to mix a bit of it into your soda.",5/22/2010,279,842,550,YdFcEQaOCef-ojBAJ7Mxjg
3060,Jeffrey C.,0,5,"So my friend (who just went to NY the week before me) said if I wanted NY pizza, I had to go to Lombardi's to get truly authentic pizza. With that in mind, and having a big group with small wallets with me, we set off for the ""first pizza of America"" (so they say). Upon arrival, I realized that I had been here before on one of my prior NY excursions (hey what can I say, I was just a follower back then, not a leader). At that point, I knew I was getting myself into something good.Let's just say I'm a lover of tomato sauce. And while I love NY thin-crust pizza, a common problem I run into is the lack of said sauce at the expense of extra cheese. Now let's just say that Lombardi's in no way has this problem. We got two larges, one standard margherita and one with meats. Besides not featuring nearly enough basil, Lombardi's margherita pizza sets some kind of standard. Its plentiful with the sauce, has delicious slides of cheese, and is the perfectly thin and crispy. My advice: don't even get any toppings; it just compromises the absolutely wonderful taste.Added bonuses: the pitcher of Coke cut down somewhat on costs; even on a Saturday night, we were seated right away and received our pizzas within 15 minutes of ordering; the super-nice waitress who accommodated our loud noises and picture taking. Only downside is cash only, which can be a problem if you're a large group and ill-prepared. Luckily, we had just enough.",8/12/2009,598,1026,926,skbZO4vHHHA-ejA_BUwKjg
3061,Eric N.,0,5,"Amazing, authentic New York style Pizza.  Be sure to get toppings on your pizza otherwise the Pizza just tastes rather bitter b/c it would just be pure tomato sauce with cheese.",10/24/2014,285,55,6,DpKQ_bfGmG4FaIu7gjM1QA
3062,Atif I.,1,3,"After being told that he looked cool, Yogi Berra famously responded with: Thanks, you don't look so hot yourself! In the same way, Lombardi's may be cool enough not to warrant a review of ""Tourist Trap"", but on current form it would reflect poorly on the judgment of a reviewer to place it in the league of the best pizzerias in the city.The website says firstpizza, and that indeed is an accurate claim, no matter what you hear from the residents of a college town an hour and forty minutes from New York City. New Havenites might have SAT scores in excess of 2200, but apparently the simple fact that 1905 predates 1925 is beyond their comprehension! So let me repeat: by virtue of being licensed in 1905, Lombardi's is America's first pizzeria and every famous pizza place to follow it: John's, Patsy's, Totonno's - owes its founder, Genaro, a debt of gratitude. Sadly, Lombardi's has seen better days. While it manages the influx of the tourist mobs with efficiency, the culinary magic has dipped considerably in the past five years, or so. I have tried many different kinds of pizza here: Margherita, Clam, and some even with toppings (which I lately avoid), and they've all been unremarkable. Starting from the toppings, I don't think one could say anything positive about their flavor or even freshness. With the exception of garlic, that does its best to liven up the famed clam pie, there is little to boast about.The Margherita pie had excellent, fresh and creamy mozzarella, but that was the highlight of the meal. The sauce was both inadequate AND bland, clearly their weakest link. There was no hint of any spice, and the contrast with Grimaldi's is like day and night. Thanks to the coal oven, the crust has a nice char at the bottom, but I found the edges to be dry and white, and the interior thicker than that at Grimaldi's. And, as the economy needs to be stimulated, I will pitch in and do my bit to encourage tourists to pay Lombardi's a visit. Here's my advice: if you either don't know that NYC has better pizza, or constrained by your needs to shop in Soho, don't have the time and energy to search or wait for it - Lombardi's is an excellent option. Do try their Tourist Special - where they cut the pizza in four pieces, because after all that travel you're not hungry enough to eat six! :D",10/30/2008,178,642,1789,cD_hpkvErXCyQHBQzv8KYQ
3063,Jordan D.,1,5,"Being a native NY'er, I always heard that these ancient pizzeria's, such as Grimaldi's, Lombardi's, etc. were just a bunch of hype and more of a tourist attraction, if anything. Well my girlfriend and I got out of a bar 2 blocks away after a happy hour and she told me I had to have it at least once. Well, to sum it up in one sentence:YES, it's that good..",5/21/2010,328,745,94,2xN4wqEMpBUG3PFy0ThbIw
3064,DD W.,0,2,"I LOVE PIZZA! I was really looking forward to this pizza experience. I was looking forward to the sweetness of the sauce; I was looking forward to the crisp, yet chewing nutty, crust intermingling with the sauce and cheese resting atop;  I was looking forward to tasting the smokiness of the charred end crust while finishing off my vanilla soda.  BUT, I was disappointed. The sauce was too salty for my taste; the crust thin and cracker-like; the cheese was ok but by my second slice it was cold and stiff; I ordered a vanilla soda to go with, didn't know what to expect but when the server came to the table with a  tall fountain glass mostly filled with whipped cream, topped with cherry i was intrigued. Then there was the ice and lots of it. I enjoyed it but, the actual soda was gone within 3-4 pulls on the straw. But there was still PLENTY of whipped cream left. The Place is old school Italian restaurant style. It's cozy. But there is lots of seating once you get inside. The staff looks to be well coordinated; all on walkie talkies. This is a tourist spot. But since I had never been in my 8 years living here I wanted to check it out. Sadly, I probably won't return unless I have friends visiting who want to come.",10/23/2014,4,40,63,8U33dVE9-oL2BAW_wW8LMw
3065,Matt C.,0,4,Good pizza. We were a party of seven and didn't have to wait but it was an off time. The meatball appetizer was very tasty as was the pepperoni pizza but it was all a little overpriced. The kids would like to add that there was no ranch for crust dipping which always disappoints them.,6/26/2016,0,14,0,EdNhvvE7D1SXNY9VupJaGQ
3066,Andrew C.,0,4,My first taste of NY Pizza and it was delicious. Thin crust baked in wood fired oven.. The sauce was pretty thing but it was still good.,9/11/2012,37,133,33,L-BiyzsytaNbfnqEvK1oAQ
3067,Jennifer T.,0,3,"The food itself gets 5 stars :) The pizza was one of the best I've ever had. The crust was crunchy on the outside and chewy on the inside (=heavenly) and the toppings (sauce, cheese, pepperoni) were ""just right"" - right portion, right seasoning, right temperatureI'm taking away stars for two things (a) service - the waitress was curt (at best), ignoring us after she took our order and seeming very annoyed by any new requests we had (e.g., can I get a soda? can we get the check?) and (b) the restaurant itself is a bit cramped and one has to walk through the kitchen to get to the 'overflow' part of the restaurant. Is that the best idea, allowing strangers to walk through the food prep area?",10/22/2012,0,65,1,6Ta8d8FpcFO8C6UxcxlvOQ
3068,Kathleen M.,1,5,"Don't get conned into going to John's Pizza. Lombardi's is the oldest pizza place around and they serve perfect New York style pizza, with the crust that's that perfect medium between crisp and foldable. Their cheese pizza has just the right cheese to tomato sauce ratio. The coal burning oven that says ""Lombardi's"" in back is a sight to behold. In the last couple years the business has boomed enough to allow them to expand to the restaurant next door.My dad told me he went to a pizzeria in Little Italy in the 80s and made sure to sit with his back to the wall in case of a mob hit. I always imagine it's this place.",1/12/2007,972,1592,135,Mu6wz7_d6OBgRqkl4_NaXw
3069,Erica G.,0,5,"New York's oldest pizzeria.  FANTASTIC food.  I had a sausage and pepperoni pizza.  The crust was thin and delicious.  The sauce is superb.  The meatballs....TO DIE FOR.  I got a calzone to go and it was even amazing the next day.  Last week to celebrate their anniversary, they were offering 5 cent pizzas all day until supplies ran out.  The line was wrapped around the block.  But its definitely a good place to eat when you are in the area!",4/1/2015,41,9,2,WuLN-s-eW11erUSiQQz6qQ
3070,Chad P.,0,5,Pizza perfection.  Authentic NYC.  The original.  So delicious and reasonably priced.  I wish I could find pizza this good out West where I live.  Thank you!,9/23/2015,29,139,0,E4ghKoPlAGgm4C1oeQiFKQ
3071,Tony D.,0,1,"The lines for this place are outrageous, and all the people waiting are telling their virgin friends how amazing this pizza is. What a bunch of dopes. This pizza is not what it used to be and there are plenty of places that serve way better pizza in NYC like DiFara, Keste & Totonno. I won't get suckered again into wasting my time for their overpriced cracker bread topped with sugary tomato sauce",12/15/2013,49,112,27,32gJXlmLjQcdrRkZvY6Acw
3072,Flyinlow ..,0,5,"Best oven pizza ever and that's saying a lot coming from someone who's originally from Chicago.  Love the place and you to can open shop here in Orange County, CA and put those CA pizza joints to bed!",9/7/2014,81,879,726,lMXRMl-gfWEUvucuwwTCdg
3073,R P.,0,4,I have to give the first pizza house in the US a shout out.I visited Lombardi's on one of many trips to NY. My wife is Italian and we were walking through Little Italy. I had heard about Lombardi's for many years and always wanted to give it a try. The opportunity finally presented itself as we were in the area.We sat down immediately and ordered our traditional favorite Pepperoni Pizza with a pitcher of Root Beer. The waitress brought our pitcher within a minute. We poured a glass and started a conversation. Amazingly within the next 5 minutes she had brought out our Pizza pipping hot.  I had never in my life ordered a pizza and had it served in such a short period of time.   The pizza was thin and crispy with a couple of large air bubbles on the crust. The pep was lightly charred around the edges and were quite tasty.  A pizza coming out an authentic wood burning oven is the way to go.Lombardi's didn't disappoint I hope to visit again soon one day.,2/26/2012,1,24,0,bu6tEO6ciuKKBTqSBVi7ag
3074,Shannon K.,0,5,"This is the best pizza I have probably ever had.The wait was non existent (around 5pm on Saturday).  The place seemed full no less, maybe we just got lucky.  The service was pretty good.  The prices were very fair.  I believe it was $16.50 for an 6 slice pizza.  Cash only.  And the menu leaves few options, so plan on getting their Margarita pizza (you can add toppings, but honestly they're unnecessary, if anything maybe extra cheese)",10/17/2012,204,22,1,Ugqrk9uZ1z8L_5v6HrHdGg
3075,Danielle F.,0,2,"Honestly, this pizza was nothing special. I really didn't even want to eat here, but I was hungry and there it was. I would have much rather eaten at Grimaldi's, but that wasn't an option. The wait is tremendously long and its not worth it at all. I've had much better pizza in a million different places all across the country.",1/15/2012,622,421,643,UcBPZeyQz8XAQ71I0CQiZQ
3076,Alireza A.,0,5,I thought this place is touristy but the pizza was extremely good and the waiters were extremely Nice,1/31/2013,1,74,58,RpI3hH2ebynHXb5Iy3oZ0w
3077,David E.,0,5,Lombardi's will always be a New York favorite. I came here with a friend 2 years ago and it was EXCELLENT. This time I brought my wife because I felt the need to expose her to its excellence. It did not disappoint.This time we got the Margherita pizza with spinach & pancetta. It was a winner. We got a small (which has 6 slices) which is more than enough for 2 people to share. The table next to us had a large (8 slices) and they finished theirs. I couldn't see how they could do it cause those slices aren't small...but good job. I know this place can get packed but fortunately when we got there at 12:30 on Black Friday it wasn't too bad. We were seated right away.Service was excellent and pizza came out really quick. Those guys are on it!The only thing about this place though is that it is cash only and pizzas aren't particularly cheap. Make sure you bring at least $40 to cover cost of pizza & tip.,12/2/2014,3,257,0,SppAigwED4uq7OwsROvhNQ
3078,Amin S.,0,4,"As good as NY style pizza gets. The crust is just the right thickness with a lil crunch. The sauce is fantastic with a lil tang. The cheese, not too little, not too much. Plus, it feels like an old school pizza joint.",9/1/2014,148,44,8,_7kOfeyGec4xj9PktYv7Fw
3079,Traci K.,0,5,This place rocks!  Best pizza I've eaten since I lived in Europe.  This place is located on the streets of Little Italy in SOHO.  Just in walking distance is a neat little crepe place and a pub.,3/25/2015,1,11,2,-4AUy8YQqMuoAxB_rlqWMQ
3080,Anthony A.,1,3,"I must say, I think Im a lil partial to Grimaldis because the sauce here was too sweet to me.  The Bruschetta had way too many tomatoes and the Ceaser Salad was unimpressive.  The Pizza was good enought to come back to and visit but I was just ok with my first impression but I will return.",5/8/2012,343,623,2884,-Tg5YTEMbnYw3fQN99xKCQ
3081,TJ R.,1,2,"In life everything must change. It just sucks that Lombardi's had to. I have been going to Lombardi's off and on for 11 years.Less frequently recently, and now I'm not sure I will be returning.When I first started going to Lombardi's it was a hole in the wall place between the corner bar, and a little Italian coffee/dessert spot. Now Lombardi's has taken over both spots, good for them, business is good they need more room.Then: Pizza was soggy with sauce, Pepperoni was chunky (like no ones business). Pizza was hot, yummy and ""perfect"" (seemingly)Middle: Still soggy (I like sauce, not toooo much, but I don't want dry-mouthedness from pizza). Cheese had changed, quality wasn't the same. Pepperoni was chunky as ever, still enjoyable.Middle-now: Frequented less often (because of this that and the other thing, can't talk about it, not the pizzas fault)Now: Went with friends who have enjoyed the Pizza in the past, well they were talking about how it was good but Totono's in Brooklyn (not the shit ones in Manhattan) was actually better, having had that only once, I couldn't compare. Comparing to past experiences (hence this review) I am sorely disappointed in the pizza I consumed. Still thin as ever, but so verrrry dry, and the pepperoni went on a carb-diet and lost it butt. (She ain't chunky no more)The sauce still has flavor, but there wasn't enough (not extra, I mean enough) to be enjoyable.I have tried the newer Artichoke pizza on 14th street, that was good but not as good as Lombardi's use to be, but Artichoke has the sauce amount right.This part is not a joke: I use to be able to sit down and enjoy an entire large Pepperoni pie, now I'd only do it on a dare, cause it just ain't that good.Moral of the story: Once your favorite place of old learns how to be more commercial, and cut cost, start looking for another hole in the wall that keeps it real.Peace",12/31/2008,223,168,822,_LhVNExLlF0gLxM1CsS7uQ
3082,Cathy N.,0,2,"After reading tons of great reviews and hearing how Lombardi's has the best pizza in NY, I was really excited to try this place out. However, after a 45 minute wait before eating a slice from our large pepperoni pizza with extra toppings ....I realized, this was definitely not my cup of tea. Don't get me wrong, I LOVE thin crust pizza. But for some reason, I felt the pizza here was too soggy for my liking. The toppings weren't anything special and the flavors were nothing out of the ordinary. Couldn't really taste the basil or sun-dried tomatos either. The crust wasn't even crispy!If this is the best that pizza can get in NYC, I guess I'm just not a NY Pizza loving gal.",7/28/2011,432,286,139,mbp_UmBlhCeJXAqxoK6foA
3083,Matt J.,0,2,"I was so disappointed in this place. After having lived in NYC for the better part of a decade I was finally convinced to come here on a random Wednesday night to avoid the crowds. We showed up and were actually promptly seated...in the basement. It was fine except it was about 90 degrees down there. An apathetic waitress showed up and took our order for an overpriced pitcher of beer. We ordered a pizza with mushrooms and and a white pizza.The pies came out in short order. First thing I noticed, and I'd read about this, was that the crust has almost no flavor. It also had no chew or really any texture at all beyond that of hard bread. The sauce was the best part, but no better than I've made myself. The mozzarella was very good, but again, you can buy good mozz for less. The white pie was the same same way as far as bread and cheese, and was disappointingly greasy. The total for all that came out to about $70 with tax and tip. Honestly go to John's (even though everyone who works there is a jerk) or Paulie Gee's in BK.",2/7/2012,14,108,4,yzycOzJCh8VUnXSRcECcuA
3084,Nancy R.,1,3,"The first time I came here a few years ago, I thought it was the bomb. My sis-in-law and I ate a whole large pizza. This time I didn't think it was as great. FOOD: We had the large with mushrooms. The crust was awesome, but the sauce and cheese didn't taste as good as I remembered from before. The bread sticks were not worth it. It looked better than it tasted. The house salad was plenty but ok.",5/9/2010,80,422,2,sv5K9wQ04MqxtvytKXORFw
3085,Ken C.,0,3,"In Manhattan I've noticed that if you talk pizza, the four names that come up are Grimaldi's, Lombardi's, Artichoke Pizza, and John's.  Lombardi's is the first pizza place in the country.  It was established in 1905 and, that alone, makes this place worth trying.   Today, we ordered a margherita pizza and a pizza with sausage, mushroom, and pancetta.  In our trip to NYC, this was my third pizza place.  My favorite of the bunch was Grimaldi's and my least favorite was Lombardi's.While I absolutely love the historical value of the place, I felt like it was unremarkable.  Grimaldi's had more flavor, a better crust, and fresher ingredients, so, unfortunately, Lombardi's can't compare.   On our pizza with ingredients, I even noticed that the pizza got a little soggy on some parts.Regardless of some of the drawbacks, I'm ultimately glad that I was able to try this place due to its historical value.  You could totally try it for yourself, but if you're looking for the best pizza in town -  nein...this isn't it.",7/13/2011,674,604,451,0hMC8tPtc_K_ACAj7pss_Q
3086,Ray B.,0,5,Still love coming to this place. It's in the heart of Little Italy. I have not been here in a few years and wanted to come back again. The pizza is awesome as the last time. The pies are a little pricey at $19.99 for small but it's well worth it. The cheese was amazingly delicious and I love the sauce. Sauce was fresh and the pepperoni was excellent. Nice restaurant to just relax. The atmosphere is cozy and the staff is very friendly. I recommend anyone to try this place instead of waiting in line at Grimaldi's under the Brooklyn Bridge. I know Lombardi's is where I will come every time come to New York. Just remember to bring cash as they don't take credit cards. ATMs are around the restaurant in case you need cash.,6/6/2014,97,273,221,05N0X8nEHfoSn7t21MyPsg
3087,Lindsay W.,0,4,"My uncle-in-law took us here because he claimed it was his favorite, most authentic pizza in New York. I dare say that he's right, and it seems many others agree with him! The place wasn't too packed while we were in there, we got a seat at a booth immediately, but right after us there seemed to be a rush.We ordered a pepperoni pizza to split. I liked how small the pepperoni's were, which cut down on the grease factor, and the sweet tanginess of the bright red sauce was superb. I liked how the cheese wasn't slathered all over the whole slice, but formed little islands for the sauce to peek through. I'm sure that there are many definitions of authentic NYC pizza, but this certainly seemed authentic. The crust was excellent - thin, a little chewy, with a dusting of light flour that I loved. They are fine with you taking to-go boxes. Pretty good service.Only downside: seems to be a bit touristy. But there's a reason it's popular!",7/21/2012,143,200,267,kPaqBMv4mU-N80Fzd8vU3A
3088,Chris L.,0,5,"Easily the best pizza I've ever eaten. I've lived in many places including Korea, Maryland, Boston now in LA and visited numerous pizza restaurants but nothing really satisfied my appetite until my friend brought us to this place during my visit to NY. True east coast style. Their margherita pizza had enough cheese and thin crust baked at the perfect temperature. It got me hooked at the first bite and 3 of us ordered twp mediums to devour and order another one to go. Even though the wait was nearly an hr, it was definitely worth the time. The owner was there and I took picture with him. When I go back to NY, I will definitely go to this place again. Two thumbs up",8/29/2012,15,136,8,bt5-T5WyFR8kzi1rOm-QkA
3089,Maria L.,1,4,Pepperoni Pizza is YUMMM.,5/4/2012,87,220,420,KCChWSi2UKmlj3bh97GG2w
3090,Matthew K.,0,1,"Over rated, they sat us beside the bathroom as well. Super crowded, tourist trap.",3/22/2014,16,85,36,f-8D4txc0cL8Ty_WaODLPg
3091,Courtney M.,0,4,"the boy (a.k.a. ""My Favorite Mexican"") came to visit for a week and the first thing we had to do was to get him some good pizza. See, he's from Arizona where all they get for pizza is Papa Johns and Dominos. Gross. He used to live on the east coast (15 years ago when we started dating........damn, i'm old) so he DEMANDED good pizza for his first meal while visiting. Off to Lombardi's we go!Arrived around 2pm on  a Friday, waited about 20 minutes (i broke my rules and drank beer during the day which made me a happy -- well, tipsy -- girl) and got seated downstairs. we ordered a white pie to share, and neither of us was disappointed. White pizza happens to be both of our favorite type of pizza, and i think there were approximately 7 words said between the two of us while devouring the pie -- it was THAT good. he may have cried tears of joy, but don't tell him i told you that.all in all, excellent pizza, lots of history, cute atmosphere -- if you don't mind a short wait (i can't say what the wait is like during peak times, like dinner rush, but i imagine it wouldn't be terrible, they seem to turn over tables fairly quickly).",6/21/2010,101,163,16,VJZPJjgZpO7Slo3_zWtsAg
3092,Craig W.,1,3,"Either I'm crazy or you are.  I know everyone (especially the guide books) loves this place, but I did not.  I've had much better pizza from the random Ray's around town.Yes, it has that ""coal"" taste.  1/10 of a star for that.  Otherwise, I thought the pizza was decent but not fantastic.  Hey, if  you are going to be listed in every freaking guide book, you better blow me away!Moving on now...",1/21/2008,544,1273,1270,bURBDO2lgSrxnth2P7v3Gw
3093,Matt M.,0,5,"Best pizza by many critics.  I agree.  Antipasto,  salads, and pizza were worth every cent.",10/5/2014,6,57,1,E8hUpgP-N3JbaIdDZlv5yw
3094,Trisha W.,1,4,"Delicious, hot, big, cheezy everything you'd want from a $25 pizza. It's a bit pricy but they deliver fast. Very reliable, but only to a specific area, my area just barely cut it. They are very strict on this rule, I was at a friend's house and was off the grid by just one block and we even offered to tip them $20 and they refused. I've never sat inside only had them deliver and I've been happy with their service.",5/1/2012,316,943,618,0-9YVzOkL51P7rtlaLBp9g
3095,William K.,0,4,"Little Italy at its best.  I had very high expectations for this place based on the Zagat reviews combined with over 1000 Yelp reviews. I visited Lombardi's on a Saturday evening, it was very easy to find by taking the 6 train to Spring Street. The wait was about 45 minutes for a table for 2 but the place has a high turnover so people are continuously coming and going. As for the pizza, it was out of this world. I ordered the classic small pie (perfect for 2 people) with extra mozzarella. It came out hot and fresh from the oven in less than 20 mins. The only reason I didn't give the place 5 stars was because I told the waitress to make the crust medium so it wouldn't be too tough. It came out well done but it didn't really affect the taste. Two other things to mention, 1- no free refills on fountain drinks which I think is ridiculous.  2- You can only pay with cash.  One other thing, I went to Italy last summer and the pizza there was not nearly as good Lombardi's..no joke!",6/1/2010,43,146,310,_7GCNF9nw0nFHTpa8RQgpA
3096,Olivia C.,0,4,"I came here two times with two groups of friends. Great place for a group atmosphere. To me, New York City just has too many pizza joints that it is very difficult to give a full thumbs up, unless your pizza is completely BOMB diggity. I didn't give a 5 because I wouldn't feel like I'm missing anything if I never came to Lombardi's.",8/24/2014,39,43,35,8OazYJ0TG_OxC2zoD5w6mg
3097,Sara W.,1,5,"Pizza is awesome. Thin, soft crust with plenty of sauce. I like the sausage is very thinly sliced and not the large globs as usual. The cheese is the large slice style that isn't completely covering the whole slice.  Wonderful flavor!  A little pricey, but worth it.",4/30/2012,110,402,35,vTZYK2Z9UkP7SVDNNLd0Dg
3098,Jaime M.,0,3,"Wait is ridiculous, staff is unpleasant, pizza's overpriced, location is semi-shady (at least after dark -- I got pickpocketed!), and they only sell by the whole pie. After 40 minutes outside in the drizzle, leaning under a narrow awning, I was clinging to the hope that my two (three?) friends from home knew what they were talking about when they recommended this place. The pie itself was picture-perfect, and tasty to boot. The crust, though, was overly tough, with the only flavor coming from the residual essence of the oven itself, which apparently is legendary (just read the plaque outside). I don't know if it was overworked or the formula was off, but I wasn't thrilled.The tomato sauce was killer, light but not juicy, and the cheese was absolutely the freshest mozzarella. The THREE *slivers* of fresh basil on the whole pie were too skimpy to count for anything. The only thing saving this from being a one-star experience is the taste of the pizza, which was one crust short of awesome. I guess being a party of one meant it was safe to assume I had leprosy, though, despite having a dollar worth just as much as the next couple's.Bring friends, eat it there and split the bill. It doesn't reheat well in the microwave or oven (I tried both).",5/29/2008,337,574,22,uUVrIQ4f6KcIOO6xA0cgjA
3099,H T.,0,2,"Overrated.Came in for lunch, didn't have to wait at all because the restaurant is huge, however we were stuck in the back of the restaurant. The waitress serving us seemed uninterested in our business. We just got a margarita pie to share between the two of us.The pie came out within 10 minutes and was topped with a ton of red sauce, a few slices of mozzarella cheese, and barely there basil. I've definitely had better pizza, better new york style pizza, and I definitely expected much more out of Lombardi's.Tip:If you go against my recommendation and choose to dine here, stop by the ATM as it is a cash only establishment. Bottom line, there has to be better pizza in New York City, i just know it.",5/29/2012,157,1024,261,VdUjcjZeSF7sH8Z-OZfIag
3100,J C.,0,3,"Giving three stars, because we waited forever and spent a small fortune on pizzas and drinks.   We usually go to Sal's Little Italy or Rubirosa in the neighborhood, but felt we needed to try to the FAMOUS Lombardi's pizza at least once.  So, we tried this past weekend.  Don't get us wrong, since the pizzas were good from the coal ovens.   But it is a pizza factory and play on the fact they are the oldest pizzeria in NYC.   The sauce was also good on our pizza.  We just rather go to our usual places, since there are other choices on the menu and we feel like regulars at the these places.",3/16/2015,0,15,0,DFdDSGPkpR4n2TDGDkqsHw
3101,Ettya F.,0,4,"If you're looking for the prototypical NYC style pizza, go to Lombardis. If you're looking to see whether your current squeeze is still cute after getting sauce smeared all over his or her face, go to Lombardis.If you're looking to tease your tongue with perfectly balanced thin sliced Italian sausage and sauteed vegetables atop the most expertly blended quintessential red sauce, go to Lombardis.Sure, the thin crust pizza sort of slops all over your plate, and you'd be an idiot if you tried to stay neat and pretty while eating the pizza, but it's definitely New York Style Pizza to the core. Come here for a taste of paradigmatic NYC cuisine.",7/9/2011,342,705,206,VEj1OuO6QrQMXFhuMZJ8cQ
3102,Stephanie M.,1,3,"This place is kinda touristy, we realized when we got there. The prices are fairly high (ex..$16 for a small pizza?) and ONE bathroom.... lol. Pizza's good though, not disappointing at least. We ordered a Thin Crust with extra cheese, pepperoni, onions & pancetta... yummm! Not a must, but not bad either. I'm sure we could've found pizza in NY equally tasty for less $$.",12/25/2009,84,256,456,rdtXijIsugE4qFoO2_gicg
3103,Shani D.,0,4,"For me, Lombardis was good but not great. I guess my expectations were very high so I was let down just a tad. My boyfriend and I came in on a rainy Friday afternoon and were seated right away!We started with their Caesar Salad ($8.50) which was excellent. We then shared a Large Original Pizza ($20.50) which is pretty simple- thin crust topped with fresh mozzarella, their special tomato sauce, romano and basil. Don't get me wrong...the pizza was REALLY good...but it wasn't the mind blowing experience that I was expecting. I am glad we tried it because it's now a New York Landmark!Give it a try...you can't be a true pizza connoisseur without trying the first pizza joint in the country!",11/1/2011,222,216,7,4pefQIbqzrkPTlDSM62otA
3104,Bryan P.,0,3,"This place is overrated. The pizza is good, but you can do way better. It's over priced and you're packed into the restaurant like sardines while you listen to the Frank Sinatra Pandora playlist. The service is kind of crappy. If you want the experience (whatever that even means), go for it. If you want good pizza, go somewhere else.",11/21/2014,1,154,0,diZj-FlHHRSQHddGQlENaQ
3105,Angela m.,0,1,"Pizza tasted sour, pepperoni looked and smelled rank. Wayyyyyy overpriced. Might be the first pizza shop but not worth the hype.",5/10/2015,1,32,22,3HkIcoryoIbGj0NLrqpveQ
3106,Cat B.,0,4,"White Pizza, Pancetta. Do's itPancetta is nice and salty, don't ruin it with the red sauce. If you want red sauce the meatballs are pretty dope. But the pancetta: star of the show. The mozzarella they use is extra stringy and chewy and i love it. The dough was a bit chewy for me though, only complaint. Otherwise, white pizza + pancetta.",3/20/2012,32,152,12,lL47B5aGcrpufYqZslm_Uw
3107,Tom C.,0,4,"Lombardi's was our ""last supper"" in NYC and what a great way to end our visit! Other than the historic significance, Lombardi's does make a great pie. We added Italian sausage to the classic Marghertia. Everything about it was great because everything was fresh, especially the mozzarella. Yes, the mozzarella! I could have given the place five stars but chose four for two basic reasons. One, they only accept cash (very important to remember) and two, I am from Chicago. So, even though the pizza was super delicious, my loyalty is still with our deep dish here. Sorry NY.",8/20/2014,57,36,8,St-jKSpxe3v0qAT9y8TsYw
3108,Nick B.,0,5,"As I have stated before, when it comes to pizza and bagels in NYC, everyone has their favorites.  For many, including myself and my 12 year old, this is one of the better places to get a pie.  Yesterday's visit was no exception.First, sit in the ""back"" which is the old location and will take you back, not to 1905, but to the 70's and 80's.  Love the wall and ceiling, but I digress.Back to pizza.  My 12 year old will take it from here:""The sauce is great because it was tasty and not too much; there is not too much cheese but where there is cheese, it is very fresh.  There is a little fresh basil that you only taste on certain bites which is refreshing.  The pepperoni is not too spicy but it is a a little spicy to give the pizza flavor.  The crust was nice and crunchy but not burnt.""I would add that the 1905 coal oven (go to the back and see it) helps give this pizza its yummy taste.You may say there are better places in NYC but you will never be disappointed at Lombardi's.Plus, they have been in business since 1905 and NO ONE stays in business that long in NYC without being great.",8/16/2011,12,201,14,6NzBPgiGogRZnN-8Jx1pKw
