,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
1878,Rob R.,0.0,3,"Not terrible, but overrated, often salty, greasy and the cheese loses it's gooey consistency too quickly - it kind of congeals.What's most off-putting are the constant Board of Health shutdowns and warnings.  That's what really keeps me away from this place if I'm nearby and in the mood for pizza.I think all the DiFara hype has more to do with the trend-conscious hipsters in their black skinny jeans and pointy shoes who wouldn't know a good pizza from an English Muffin with Ragu and American cheese.That's not to say the pizza is bad....it's actually pretty good when eaten right from the oven, AND, if the old man doesn't go to crazy with the salt and the olive oil he drizzles on it when it's done.  Speaking of skinny jeans, do men who wear them (droppy ass and all), actually look at themselves in the mirror and say, ""Now THAT looks good!""??",6/6/2012,8,38,0,GVdZvWUJiqwnAFJJj5jE6A
1879,Ting S.,0.0,5,"The pizza of my dreams. I tried time and time again for about two years to come to this famed institution, and each time, the line was out the door (i refuse to wait), and/or there was no parking in the area. Finally, on a brilliant Sunday afternoon soon after the 1pm opening time, I made it. I was thrilled there were only about 3 people in line. After ordering, it soon sank in that EACH pie was handmade, and made to order, so even though it was only a 5-minute wait to order, it was probably about 45 minutes until the pie was ready. Dom, the pizza master, methodically makes each pie, deliberately stretching the dough and lovingly dressing it with a ladle of the most fantastically flavorful sauce, shaving thick slices of fresh mozz from high quality balls of mozz, and giving each pie a sprinkling of freshly grated romano and a drizzle of high quality olive oil before easing it into the oven. When the pie is ready, he TAKES THE PIE OUT WITH BARE HANDS, gives it another palmful of freshly grated romano and drizzle of olive oil, and then cuts fresh basil onto the pie. Voila. The pizza of my dreams. From one perfectionist to another, I totally respect that Dom personally makes each pie, bringing quality control to a whole new level. He doesn't skimp on using only the finest ingredients, and his efforts are immediately evident. Even the crust was delicious! I was worried my expectations had risen too high, but in actuality, this pizza exceeded everything I could have imagined tasting in a pizza.$5 for a slice. $28 for a regular pie, $32 for a sicillian. The slices are modestly sized, and you'll want more than one. Gotta get a whole pie!",9/25/2011,337,420,89,M1wl9tWFaDbpfSxh5KmjaQ
1880,Jess W.,0.0,5,"While my boyfriend can ""die in peace"" now that he has eaten at DiFara's, I do not share his sentiment...as I hope to live long enough to return to Midwood for some more.After eating a late lunch and packing emergency snacks in case we got hungry while waiting online, there was no wait to speak of. We walked in and ordered a half porcini-mushroom cheese pie.  The next twenty minutes were spent watching Mr. Demarco meticulously prepare our pizza from the initial sprinkling of the cheese to its final christening with olive oil Now, I have to admit that after eating my first piece, I began to doubt Di Fara's reputation -- having spent a week last year in Italy eating pizza almost everyday for lunch as well as taking a local pilgrimage to Grimaldi's, my pizza standards were pretty high.   It was definitely good, but not the level of awesomeness i was expecting.Meanwhile, my boyfriend sat across the table in pure pizza ecstasy. Was my palate off? Were my standards unreasonable?  I reached for second piece and suddenly my doubt was erased and I joined my boyfriend in pizza heaven.How could two slices of the same pizza taste so vastly different?  In my eyes, Mr. DeMarco is the Jackson Pollack of pizza. Some areas of his canvas get pools of olive oil, some get a sprinkle. Some get  an extra slice basil, while others are left wanting more.  While I am firm believer that you can never have too much olive oil, cheese or basil..... I would happily risk getting a four-star slice at DiFara's if it is followed by a heavenly six star",4/14/2008,4,17,4,R6ZfrFRXshHCR1WRwldT3Q
1881,Daniel B.,1.0,4,"This more-or-less lives up to the hype.  I don't know that I liked it *more* than John's, Grimaldi's, or even Arturo's, but it was still classic NYC pizza and I did eat about 9 slices.  So that says something right there.  Happy I made the trek out there and will hopefully do it again.",2/23/2012,415,641,407,x_Ui2vAz1A3G9FmeteeyWA
1882,Laurie J.,0.0,5,De faras is a sheer temple to the art of pizza. I grew up in jersey I have lived in nyc and San Francisco my entire adult life and have eaten literally at hundreds of pizza spits and there is no more unique and awesome place to go then de faras. When we walked into this rather hole in the wall joint-there wAs a quiet humble hush to the crowd it was amazing. We waited 1.5 hours for the pie. It was worth it!  Got olives and garlic and cherry tomatoes-bravisimee!,10/1/2014,215,126,161,CRH2I9Hdt-pZaN9zk0RHNA
1883,Jenn S.,0.0,5,"While visiting my bf in NYC, she insisted that we have pizza at this place. She talked it up for days and I was concerned that I'd be disappointed because of all the hype leading up to the meal. As stated in all the other reviews, the place is a hole in the wall. Rather dumpy to be honest. But the pie did not disappoint. It was delicious. Fresh, fresh, fresh ingredients. Hand made dough. Hand grated fresh mozzarella and parmesan. Chunky tomato sauce and topped with fresh cut basil. The master behind the pizza, Dom, made every pizza himself from start to finish. Do yourself a favor and check this place out if you're ever in Brooklyn. I'd highly recommend topping the pizza with the fresh red peppers (not the dried flakes, but red pepper soaked in olive oil). Cons- be prepared to wait. Also, it's pricey- an original cheese pizza is $32.00.",10/21/2014,10,28,4,WQwuFCG4f8vdNyWbHdq6aA
1884,Valery C.,1.0,4,"I'll say upfront that I don't think Di Fara lives up to the hype. What makes this place special is that pizza-making here is the work of a single man, Domenico DeMarco, and you get to watch this artisan at work. He makes each pie methodically, deliberately, and unruffled by the crowds at the counter.  The pies go in and out of the oven with his bare hands.  The pizza I had was definitely delicious and reflected the high quality ingredients used.  So why the reservation?  No matter how good it was, it was not worth the near 1.5 hour wait.  The wait can vary (although its usually pretty long) but I just didn't love it enough to chance that again, when there are decent pizzas to be had all over NYC.  I know, not THIS pizza, but I'll pass.  Still, every pizza fan should come here at least once for the experience.  As many pizza places as NYC has, Di Fara is unique.  Place itself is unremarkable, but you don't come for anything other than watching Mr. DeMarco work and eating his handiwork.  Expensive, but you can probably tell why.",12/25/2009,56,847,9931,7SmEWHH-f7tYmRAwEBSceA
1885,Tory L.,0.0,5,"First confession: This review is about a year old but Dom doesnt change too much so I wouldnt worrySecond confession: I don't like pizza. I mean it's ok and I will eat it but it's not the passion that some Yelpers have for it and argue points over it. Just not my fave dish.  So that being said I wanted to try the famous Difara's simply because it's a NY legend. Now I have tried the hyped pizzas of Grimaldis and Totonnos and hated them. I cant stand that burnt bottom taste. To me I would eat a slice of freaking Papa John over those gourmet crap pies that Yelpers do cartwheels over. So that being said I didnt expect much from Di Fara as me and a coworker set out across Brooklyn on a weekday late afternoon. I guess this is the time to come because on a wednsday at 3pm there wasnt many people and we waited about 15 minutes or so. The whole time my buddy was griping ""oh I cant believe we have to wait, this is bull I can go to that pizza place on the corner and get a slice in a minute"" this went on the entire wait as we watched Dom, oblivious to the people around him make his pies. Putting his hands right in the hot oven, cutting the fresh basil, shaving the Parmesan, drizzling the olive oil.  One thing I love is food ceremony, craft.This is why I love Japanese food so much, the artistry of it and Dom is an artist.   So we get 2 slices each. My complaining friend takes a bite, pauses, swallows, looks at me and says ""you know what...this is effing good pizza"". He literally ate his words and we both ate the slices pretty fast. I loved it as it wasnt all burnt and tasted so fresh, i love basil (grow my own) and olive oil so this made it taste far better than any other slice I had before.    A year later and I sadly have not returned because it's in freaking Midwood and I wont travel that far for Pizza, Any pizza but alas  the memory remains...",7/31/2013,299,365,906,sGJXg-dzsGSnstkDI5Nb1A
1886,Andy R.,0.0,4,"Pricey, but worth the wait. Pretty much all it's cracked up to be.",6/30/2016,399,16,2,LDaAQT8h-QY19Y05uLhtZg
1887,Austin A.,0.0,5,"Thinking about what I would say in this review has made me hungry and frustrated.  Frustrated because DiFara's isn't a stones throw away from me.  Best square slice I've ever seen, touched, heard, smelled and tasted.  Topped with fresh home garden grown basil.  Not too greasy considering the oil drizzle before it goes in the oven.  Sizzles in the tray coming out of the oven and what a sight as it steams up the waiting area.  The sauce and bufalo mozzarella are insane, and it's far and away the best crust I've ever had.  Best pizza I've ever had, and possibly best meal I've ever had.  Oh, and to top it off, they grate fresh parmigiana cheese for sprinkling before you indulge.  Unbelievable experience.  Anyone who says otherwise can't taste.",1/23/2012,18,134,0,ju-4Fmo0ZxW6XDNKww0bVg
1888,Stella K.,0.0,1,"The wait is ridiculous, the lack of staff and proper service is embarrassing and outdated, the prices are way too high for what you get, the pizza itself is nothing special or even very good. Drowning it in olive oil and basil does not make it ""the best."" There is no reason you should waste your day eating here. New York pizza should be quick, cheap, and delicious. Di Fara is none of those things.",10/23/2015,0,1,0,bnLcv2JSUNaCCBuSKscGfA
1889,Mr. Met s.,0.0,5,"WHY DO YOU HAVE TO EAT AT DI FARA PIZZERIA?1)This pizzeria is a brooklyn LEGEND - prehistoric oven, cashiers, this is a vintage location. Located right next to the Ave J train station, Q train. Part of the experience is WATCHING him make pizza - he's been doing it for 43 years. You can see his picture of his glory days hanging by the oven. 2)Everything is pure ORIGINAL - his sauce is homemade with tomatoes from his town in Italy. The SAUCE is WONDERFUL(people were murmuring ""the sauce, the sauce"" in ecstasy when they were eating)His extra virgin olive oil is marvelous! His cheese is beautiful, and he chunks it onto the pre-pizza. The flour is nice and crispy, it's perfect. The crust is such an experience because it ranges from soft to crispy to burnt. His ingredients are all FRESH and natural - the sausages were cut right in front of us. WOWSOME TIPS ABOUT EATING AT DI FARA PIZZERIA1)Come when it opens or you will be waiting for a HOUR for your pizza -even SLICES can take up to 45 minutes. Just order a PIE. (Check the prices in the picture section) *****DON'T BOTHER TO CALL DURING BUSY TIMES - THEY WILL NOT PICK UP THE PHONE(I was personally there on a friday afternoon - they were so busy, the phones kept ringing but noone picked up the phone....so good luck)2)It's a SMALL place. Be prepared to get cramped. The seating section is very small too.3)If you are GERM A PHOBIC, stay away. He uses hands only, collects cash with the same hands too. But, I don't care for such GLORIOUS pizza!4)Get the soda at a grocery store5)Closed on Mondays",12/29/2007,77,346,513,OwitdiQOEJ2OJhR5s45kqg
1890,Robert B.,0.0,3,"The wait is very, very long. The pizza is very good. Though nothing exceptional.It is, in my opinion, worth the trip (and the wait) once. But honestly I don't think I will repeat the experience.However, I will have to admit that watching the owner operating his business is very interesting and adds a something to the experience.",2/18/2012,113,18,8,XcX5VWxjz3MUYHPbDnHPOA
1891,Mary F.,0.0,5,"The Bad- Long waits- Their intermission- Run out of dough and couldn't make any more pies- Smoky in the pizzeria- Pizza was kinda salty (but still good)- Expensive (not worth $5--worth $4 a slice lol)The Good- Square pie (although I always dab oil off my pizzas when I eat, this place I didn't bother--the olive oil made the pizza taste amazing; the crispness when it just comes out of the oven is great so if you order here eat here...dont' wait for it to get cold)- Regular pie (amazing but like the square pie better----he uses his bare hands to take out the pie) - Calzone (will try soon)The Bottomline- Definitely worth checking out. No words can explain it. Best pizza I ever had. Definitely worth the wait. Before you decide to come, order in advance to avoid lengthy waits or a sad face telling you that they ran out of dough and that the old man needs a break.",8/26/2010,103,463,1022,FBPICw1ll6UOFjdkvy9qUw
1892,Mike L.,0.0,1,"Had to put in a review to try and water down all the good ones making this a ""4*"" place. The pizza is trash, often burnt and greasy. The guy doesn't wash his hands all day so if your not like the first 3 pies he makes, major cross contamination. Wayyyy overpriced, in the middle of nowhere (avenue J), and horrible service. If you're going to overprice your food or your restaurant, it has to be based on something. Incredible service, incredible product or something. There is none of that going on. They open and close when they want to. And the guy is like the soup nazi from Seinfeld. Don't try to ask him to lightly bake or ease up on the basil lmao. Better go in the summer so your wait outside isn't as bad. Finally the place looks like a cesspool inside and out. Not worth it. Don't think that this is the best Brooklyn or NYC has to offer. Stop giving this place so much credit people. There's at least 10 other places in BK that blow this place away. Not even gonna mention them in this post, because then it will just look like I'm promoting other business. Just trying to keep you away from this one!",11/8/2016,0,7,0,jPN1JdmRdT_NaKhMaKBjtA
1893,Katie K.,0.0,3,"The pizza that my friend and I got were a bit off. It was way too thin. There was not enough cheese :(  Unfortunately for us, the owner had to make about 5-6 pizza pies while I was there. He was probably in a hurry. So I figured this is why he wasn't up to his best. (But $5 for a super thin slice?!)The positive side is I do LOVE the taste of the pizza for the most part. I still love you Di Fara!",9/2/2011,59,142,137,UU6tSVCWe5jyS7cMNAXWmA
1894,Loren A.,0.0,2,"Overrated, watery mozzarella, WAY too expensive and not such crispy crust. Seriously don't waste your time. Go to Ciccio's or Pizza Wagon.",8/24/2014,64,88,115,tScR7lDI2HIgFsMq-9xSeQ
1895,Michael S.,0.0,3,"Not overly impressed!Pizza was good but not $28 a pie good, ingredients did seem fresh but too oily & the container he keeps basil in i question the cleanliness.Location is horrible, I was really grossed out at location.  I ordered my pies to go so had to park in surrounding neighborhood.  Not sure what the locals cook but the smell in this area was horrendous.The DiFara store itself was gross too.  Had I not known the reputation of this place after walking in I would have done a complete turn around and left.  Seriously, your charging $28 a pie, you should at least have a place somewhat clean & inviting.  Place is neither!Longest I ever waiting for 2 takeout pies and at the end of day not worth it in my eyes.  I could easily find a similar tasting pie elsewhere for half the cost.  I don't see that the value is there with a DiFara cheese pizza so won't be returning.",6/9/2012,1,49,1,qnATCmqsGOfGC7w43Ip9HA
1896,Pegah Y.,1.0,5,"Di Fara's Pizza is an establishment and it most definitely lived up to the great reputation that preceded it.  I was told by a most trusted and loved source that Di Fara's Pizza deserves 10 stars, and all else is a 5 or less.  I tend to trust this source and thought to try this place out.  When we got there, it looked rather unassuming from the outside.  It was quite crowded inside, however, and I had a feeling that I was about to eat the best pizza in my life.  Of course the wait was 45-60 minutes for the pizza to be made because the owner of the restaurant himself makes each pizza from scratch himself.  He has a magic touch, though, and each pizza seems to come out wonderful and unique in its own way.  We ordered the classic, which came with cheese, sausage, and pepper, and of course the cook always cuts up fresh basil on top and puts in the oil to give it a kick.  It was easy to find a seat in there, though the restaurant itself is small, because by the time your food is ready, the people who last got their pizza will likely have finished theirs already.  Our pizza was absolutely ambrosial, and that in itself is an understatement.  I absolutely loved every bite of it.  We wolfed the pizza down within minutes.  It's a very large pizza but we ate it all.  It was absolutely amazing.  It was definitely the best pizza I have ever eaten in my life.  I would most definitely go back again, given the occasion.  It's totally worth the hour wait and the $32.  The pizza is HUGE and the ingredients are super fresh!",11/1/2011,1549,2520,7724,kKTcYPz47sCDH1_ylnE4ZQ
1897,Vince M.,0.0,4,Aside from the annoying hipsters and the hasidic jewish drivers that you must deal with to get there...DiFara is in the top 5 pizzarias in NYC......the place is filthy but the pizza is sublime......,1/21/2014,5,6,0,d5s8Nc7dtmTylYWmRbpK5A
1898,Alexandra M.,0.0,1,MEDIOCRE. Not worth the ride to the middle of nowhere. Heard they got shut down because or rodents later on too.,8/7/2013,823,273,30,thY4tADfgZPJwySQmRkG9g
1899,SaSi C.,0.0,3,Pizzas pretty good here but I wouldn't call it the best in Brooklyn. It's always packed in there; especially between the hours of eleven to two so the wait is usually more than ten minutes. Plus they're super expensive(which I guess is like every standard pizzeria nowadays). Though at this place it's dam near five dollars for one slice :( What happened to the days when there used to be two slices plus a drink for five dollars!! Oh the good-ol' days!,2/17/2014,59,85,3,CnQ-XtFAv4jvy9ififp3Aw
1900,Rose C.,0.0,2,"I got here around 8:15pm on a Saturday and there was no wait. Yes! As I stood at the counter, I saw three pies come out of the oven. Two were horribly burnt and one was just perfect. For a second, I actually thought Dom was going to throw away the burnt pizzas. I mean, why the hell would you serve really burnt, tasteless pizza? But NOPE, he still sold those pies to some poor people. He drizzles HELLA olive oil and scissors basil on top of each pie. Each slice is different in that it could be soaking in olive oil and/or you may have a little piece of basil. This inconsistency sucks. I was praying my slice wouldn't be burnt but a part of it was. The areas that wasn't burnt was great but not the burnt areas. The crust was crunchy and had the perfect amount of ingredients. Was it memorable? Somewhat. Sorry, Dom, but I won't be returning to your pizzeria. I can see why you got closed down from the Health Department for several days. The restaurant and their aprons are a filthy mess. I saw the guy handling cash and food without ever washing their hands. I actually got a stomachache for several hours afterwards. Totally not worth my $5 and time.",3/24/2012,190,264,703,Te-upc1Lyhd_srWBP4nbyw
1901,Phil Z.,0.0,4,"Quality is controlled by the legendary Mr. DeMarco himself preparing every pizza individually; no one else even touches the pizza. Premium ingredients and TLC go into each pie. The result is very good, but you'll have to judge for yourself.  A bit pricey, but it's really the experience that you go for.  Prepare for a long wait, divey atmosphere, and very few tables if eating in.  Don't go unless you're going on a quest for the ultimate hand-made pizza.  Personally, I'm very glad I tried it, but would not do it again unless a friend was on the quest.  There are many, many as good pizzerias in New York that are easier and less expensive.",4/28/2014,3,55,0,WdKixLeTi4QOyWpd9nwzRA
1902,Amanda L.,0.0,5,"It was a random weekday and we drove out to Midwood so we could get some real pizza.  In the morning, we starved ourselves by snacking on some Russian fast food and did some pre-summer tanning at Brighton Beach.  I forgot how much I missed that area, so many interesting people walking on the beach!Anyway, back to the pizza.  We got there at around 2pm.  Because Dom (the owner) liked to make everything from scratch, the wait was pretty long, but we didn't really mind as we were drinking the Buds we got from Walgreens across the street (it's BYOB!).  Six of us ordered two regular pies (cheese only), the round one (thin crust) and the square one (regular crust). Since it was an open kitchen, I was able to observe the whole pizza making process.  Long story short, Dom put three different types of cheeses and a ton (I mean, tons!) of olive oil on the pizzas.  Oh my goodness!!!!!  No secret, just tons of cheese and oil!!  Here is the review.      Thin crust pie - 8 slices, very oily but not greasy, nice crunchy crust with basil on top, very light and delicious.   Regular crust pie - 12 slices, again oily but not too greasy, much more cheesier and richer with basil, very very satisfying.Don't forget to put some chili pepper on the pizza, it definitely added a kick to the flavor!  Personally I preferred the thin crust over the regular one, because it was not as heavy and I could probably have eaten a lot more slices, haha.  The other person behind the counter (Dom's daughter?) was also very friendly.  I was screaming and taking loads of pictures of Dom and she just smiled.  They also let me use their employee toilet room.Basically, you haven't lived if you haven't had Di Fara Pizza!",5/22/2010,83,84,17,J0Ekjw375f5cGePXiRO1dg
1903,John N.,0.0,2,Umm 1.5 hrs for the wait? Pizza was great but I'm against waiting that long for any food....doesn't make sense cos the old man doesn't want anyone else handling his pies....and saw some people get served before me....definitely ticks you off when you waited that long...I wonder what kind of crisis they'll be in when old man retires....,11/11/2013,100,61,19,i4F9lFlukANy-2GIUgbTQg
1904,Elina C.,0.0,1,"I've been coming here for 20+years, quality and taste went down  drastically and price went up drastically.",10/17/2014,37,14,3,zQnV0TwMS7apDDndcIEuiw
1905,Pamela D.,0.0,5,"THREE IMPORTED CHEESES! That's just one reason the artisan pizzas at this seeming hole-in-the-wall in Midwood are worth the somewhat steep prices. The main reason is the Man: Domenico DiMarco, who visits his home village of DiFara in Italy annually to bring back the olive oil and other savories that make his work so satisfying. (Mozzarella di Buffala!) His hand goes on every pie. He hand-cranks grated cheese to sprinkle on. He grows basil to snip over the top. His tomato topping has whole tomatoes. Who needs extra items? (Not that the celebrated artichoke pie isn't terrific!) He's run the place since 1966 with rarely a day off, and he's a grand master of the dying art of the Italian Artisan pizza. Run, don't walk - the hours are short and he's not getting younger. (Closed Monday-Tuesday; open 12 to 4:30 and 6 to 9.) There are lines, especially in Summer, and all pies are strictly cash and carry, no cards, no delivery - but it's SOOO worth it!",1/6/2016,106,6,0,Hj1AfrTSsICj-gHpc4olnQ
1906,Siobhán H.,0.0,5,Sean's review below me summed it up perfectly.It's a little cramped and there's not usually any ventilation which makes it rough for summer days (especially since it's crowded) but it doesn't matter. not only the only non-kosher slice in the neighborhood but one of the best slices of pizza I've ever freaking eaten. Shut up about the wait and bow down. You're lucky to eat such a godly slice of pizza.,10/1/2011,174,269,34,xvvtpwlt6uD9MA15xjRa1A
1907,Robinson C.,0.0,5,This man's pizza is amazing he personally cooks each batch and prepares it by hand everything is made on the spot right in front. The pizza is expensive like twice the price but well worth it if even if you dont get the pie! Go here for the best pizza in NY without a question it is worth the 1 hour wait but do call ahead to make your order ahead of time to reduce wait time.,12/30/2013,58,78,41,vupe_xu-geTO-gtLhfwblg
1908,Thomas R.,0.0,1,I'm in my '50's and lived here all my life. I never liked this guys pizzia. I don't know why everyone thinks it's good when it sucks & the place is filthy.,8/7/2013,0,17,1,csyOFpYEYqPxxFlC04qjNQ
1909,Rajeev I.,0.0,4,"Despite all the hype, and the health crises and other noise, the pizza is still good. Is it worth going 40 minutes out of the way from New York for a slice... Meh. Is it worth doing to see a legend in the making with a bunch of friends and some drinks... Absolutely!!!!Loved the Sicilian pie!!!",4/1/2012,192,6,3,XTo7EJqT6hBezkdJtHaTLQ
1910,Aaron K.,0.0,4,"I don't like hyped up places or waiting in line, luckily I live a block away from Difara's and I can say that it is very good every once in awhile, good atmosphere",4/12/2016,0,8,1,HNSicJq1UYAipk23a2vs_Q
1911,Danny P.,0.0,4,Great pizza. A bit over prized but definitely delicious. The lines are pretty long. It would be great if they were open everyday.,11/15/2014,20,1,0,F4z2ozCvZ9Urfkgt2ixrOg
1912,Simon G.,0.0,2,"It's overpriced, and it's  got a lot of hype behind it. It's one of those places where enough people decide it's amazing, so it is. I bought 2 $5 slices. They were tasty, but really salty. I appreciated the authentic looking guy making the pies and putting them in the oven. I appreciated the old-timey feel of the restaurant. I was lucky enough to go when there was not a huge line. But is this pizza worth paying $30 for a plain pie, or $5 for a slice? Quite simply, no. The slice was super oily and super salty. Tasty, but not worth more than 2 stars.",8/21/2013,66,82,5,mavs0rOqBTekriMgHeXxwQ
1913,Liz V.,0.0,5,"Delicious pizza. Let's just say, for the five star experience, you need to do a bit of planning.1. Drive, if you can, because seating inside is very limited and there aren't any parks or benches around. If the weather is bad, at least you can enjoy the pizza in your car. You may have to do that anyway, since parking is very difficult in the neighborhood.2. Don't go to Di Fara hungry. You will wait at least an hour, possibly over 2. I have a vague memory of someone once telling me you could call ahead- I've never done that, so don't bet your life on it. If you go during non-sabbath times, you can get some standard poppy seed hamantaschen from the Jewish bakery across the street for a little appetizer. You can also peruse the dollar store while you wait. 3. Try to time your hunger so that when you do eventually get your pizza, you can eat a lot of it. It is so effing delicious. I always order a whole pie (or several depending on how many I'm dining with). One pie is good for two people who've been waiting a year for this pizza.  I never get toppings because I'm like that, but one time I saw a single guy order the special pizza, a sicilian with a bunch of tasty looking toppings, and I was ggggrrrreeeeennnn. So maybe one day, I will order the special. I have never ordered by the slice.",12/18/2013,4,25,0,L3-sRn-Hr3qDLd_vMY9yQA
1914,Karen Y.,0.0,5,"There are plenty of raving reviews about Di Fara and I'm just adding another to the list. I was only in NYC for a long weekend...this was one of my must-tries and I'm so glad we came for lunch on a rainy Sunday afternoon since it wasn't too crowded.It's a local spot in Brooklyn and to me, it was the epitome of what a true pizzeria should be. Small and rundown space, several pizza ovens in an open kitchen, one person taking orders, and of course the owner Dom making every single pizza himself! Apparently, he's been doing this for the past 40 years or something so I truly admire him. (yelp.com/biz_photos/C8j0…)We waited around 45 min for food but it was well worth it, although the wait is known to be even longer. This sign says it all. (yelp.com/biz_photos/C8j0…) You can either get pizza by the slice ($4 or $5 with toppings) or a whole one (ranging from $20-$33 depending on toppings). My bf and I were starving so we thought it would be more bang for our buck with getting the entire pie.Patiently waiting while Dom drizzled more olive oil, sprinkled some freshly grated cheese, and cut up basil onto our pizza. It was like watching a master of a craft perfect his piece of work. (yelp.com/biz_photos/C8j0…) He was amazing and never rushed anyone's pizza. We ordered one with pepperoni, mushrooms, and black olives ($25)...it came out of the oven and was ginormous!It was definitely the oiliest pizza I have ever had but it was so incredibly tasty that we didn't care or even bothered to sop up the grease (aka Dom's love) with our napkins. I was all set with my parsley and chili flakes too...YUM! OMG I was in pizza heaven!! Now I feel like I can't have NY-style pizza anywhere else. It was pretty thin in the middle so that the toppings slid off a bit but that's what the plates and utensils were for. =)The ingredients he used were all fresh and delicious...I loved how he used whole tomatoes instead of just tomato sauce too. I was ridiculously full after 3 huge slices but couldn't help eating the crust too... it was just crispy and doughy enough at the same time for me to want to savor every last bite. Reading all the articles and newspaper clippings on the walls about this historic pizzeria during our meal was entertaining as well.The destruction of our pie in photos:Before: yelp.com/biz_photos/C8j0…During: yelp.com/biz_photos/C8j0…After: yelp.com/biz_photos/C8j0…Yes, the two of us ate that entire pizza by ourselves! *hides in shame* It really lived up to the hype...the food as well as the Di Fara experience!Cash only of course and you pay after you get your food. There are regular or square pies too (I noticed the latter was more of a deep-dish pizza). Come on a rainy day like us so the wait won't be as long!",5/16/2009,465,235,364,vxiiHJdy3GZ7DWhhA4ukaQ
1915,Christian A.,0.0,5,"Best pizza around. The usage of quality ingredients goes a long way and unlike most renowned eateries, Di Fara's wasn't the slightest bit overhyped.",3/23/2014,76,15,1,ftyOs3-8V2qdotmTtfLxqQ
1916,Candice A.,0.0,4,"Personally, I choose Square over Regular. Just saying. As many have mentioned, its best to starve yourself the day before so you can shamelessly order a whole pie for yourself. Dont worry. They're not eying you cause you're the douche that took up a whole table in your fiesta of gluttony. Its just the bitter look of jealously because they didnt think of it first.",10/17/2011,83,250,15,x_aVFl7kXM97GA1OdwNOCg
1917,Lauren S.,0.0,5,"Ok, I found it. This is the best pizza I've ever had in the United States! It is an exact replica of the kind they make in Napoli, which is where I had the best pizza I've ever had in life. I think the reason they are so particular about taking their time to make it is because they have it down to a science...it's an old world technique that somebody's grandfather or maybe even further back than that brought over here from Italy. It's beautiful that they are still doing it that way today, and even more beautiful that so many people appreciate their slow, dedicated technique and old skool vibe. I went in there with two friends who live on Avenue H last weekend, and we waited an hour for a pie....no joke. But I was prepared (heard weekends are the longest).....they say that good things come to those who wait. It was the best pizza ever! The sauce was divine. I tasted the love. Also, Dom is the most adorable old guy ever. He is so cute when he is working. He approaches pizza like a craftsman carving a masterpiece. Part of the ambiance is watching him work. Your eyes will burn and sting from the soot from the coal oven though, so beware. You can BYOB, but the seating is sparse. The place def. hasn't changed in at least a decade if not two....I'd even believe 3. I love these mom-and-pop neighborhood relics that actually weather the storm of the many changes NYC goes through. It's hard to find places that have grit and character and quality and culture all at once anymore. P.S. check the picture of Dom hanging up when he was a young man making pizza there. He was sooo hot. His son who works there too, is a spitting image, but doesn't have that certain something that his father had. (I told Dom that he still is hot when I went there last Sunday....he seemed to enjoy hearing that)",8/8/2008,168,141,77,kmuZJhe2UERaTtIm44Z9Ow
1918,Saara H.,0.0,4,"""Sex is like pizza. When it's good, it's really good. When it's bad, it's still pretty good.""I like pizza. I really like Di Fara pizza. It's definitely some of the best pizza I've ever had. But, at the end of the day, it's dough, sauce, and cheese. I, thankfully, had access to a car so was able to avoid the long subway ride, and, encountered no wait when I arrived around 7 PM on  Sunday. From the other reviews, it seems like no wait is a rarity so maybe Sunday night is a safe bet. Di Fara may be a quintessential NY pizza pilgrimage. Fresh pizza hand rolled by an Italian man and his sons. Pay attention to the hours of operation, though-it closes early!",6/30/2011,80,138,0,E6uTS2rw2nVEEik98ubc_Q
1919,Emily Y.,0.0,5,My favorite Pizza spot! I live in Queens and I would travel all the way here just to have a slice of pizza. Sure it takes a while to get it because of the line of people but it's so worth it.,3/8/2016,0,4,0,KhC1KI7nk27C-aGlp9owSQ
1920,John C.,0.0,2,"As I take a sip of my haterade I begin to type.  I knew coming in this place was a dirty dive, that never adds to the ""charm"" for me but also doesn't bother me.  What surprised me is the shit show that is their ordering process.  No organized line, just a jumbled mess of people eating and waiting.  There was just two of us so ordering a pie was not an option.  Well if your ordering slices you can bend on over and let the anal raping begin.Although I can respect the ol man behind the counter for making pizzas for all these years, I did not find watching him at work to be the magical experience everyone else describes.  I was hungry and I found it painstakingly irritating.  He works at a snails pace.  Half the pies come out burnt.  The toppings are not evenly distributed and the pies are shaped like jigsaw puzzles.  I guess all details that add to the ""character"" of the pizza for all you retarts.  With just a few people in line, the wait for our $5 fuckin slices was close to an hour.  This wait time is self imposed and selfish.  Ill pluck out five senior citizens from a local nursing home, arm them with some fresh basil and scissors and let's get moving.Now even after all this, once I sat down with my slice I was excited.  Took my first bite and my honest reaction was to laugh and say ""that's it"". The slice was small.  That's what happen when you make amoeba shaped pies, there's no consistency.  The fresh grated cheese had no bite.  The one piece of fresh basil was lost in the puddle of pathmark olive oil.  The slice was bland, flavorless and left me angry.  Even the hot pepper oil couldn't push this piece of cardboard past average.  I am totally puzzled by the praise for this place but to each his own.",5/14/2011,25,109,3,0psBq7Xux6e430Nilu8vFQ
