,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
1803,Crystine W.,0,4,"Spumoni makes some pretty good pizza and ice cream in Brooklyn.  Their pizza is definitely a little thicker than the regular NY slices (which I prefer), but it's delicious when you eat it fresh.  Their Spumoni ice cream is awesome - I love the pistachio flavor tied in!  It really gives it some unique flavoring that no one else is really able to give.  Things are a smidgeon more expensive here than other pizza spots, but it's worth the wait.  Nothing fancy about here though ... Very casual with some outdoor tables in the summertime.  Haven't been back since then so I can't speak to how it's like in the other months of the year, but this will surely be a summer spot I frequent.",10/30/2013,773,1216,283,m8chY7QWNWfeisYG0yiK4Q
1804,Wayne M.,0,5,"This is the Holy Grail of Pizza for me. I grew up down the street and ate here often. The Slices are one of the best anywhere but at L&B, the Sicilian is king. Every time I'm back in NYC this is one of my first stops. I forget about family and friends until I get my L&B fix. I once saw an episode of Man Vs. Food when Adam Richman actually came to L&B and man did that bring on some hunger pains! The second greatest thing is the Spumoni Italian Ice. You have to leave with one of these for dessert and maybe buy a tub for the freezer. It is unlike any other and you will be hooked!",9/21/2011,25,139,77,xIfifPltgEm6DCZw12YEHw
1805,Kyle C.,0,5,"A legend, nothing less. If you want old school Italian American fare, look no further. The pizza is unmatched, and the spumoni is the ultimate frozen dairy treat. A rite of passage for anyone living in Brooklyn, or NYC, rather.",11/23/2015,96,344,186,erLmTZ2Vw965HeHMxr4gQw
1806,Bill M.,0,5,"Pretty spectacular dinner this past Friday.  There were 9 of us, so we had a variety of dishes.  Absolutely great food. The biggest surprise for me - a steak dish!  Perfect char and seasoning on the outside, with juicy interior - would be competition for any NYC steakhouse. Rice balls are a must, veal chop was top-shelf.  If I am in Brooklyn and looking for a good steak dinner L&B will be my first choice - quite a surprise after many years of going there just for pizza!",4/30/2017,0,22,2,8lajdX_89zyMAvCfPixbEw
1807,Aimee L.,0,5,"I ended up here with an out of towner who wanted to hit all all these joints she saw on Food Network. The things I get myself into...I'm happy to say that playing tourist paid off when we got to this joint. The sicilian slices are crack-like. Pistachio gelato is nothing to sneeze at, either. They serve their neighborhood, which is reflected in the prices, courteousness, and general sense of pride they convey in every aspect of their business.It is absolutely worth the trip.",9/30/2013,41,54,0,s5LPMo5XRkqUp2I-2bu65A
1808,Jessica R.,0,5,I consider myself a pizza critic. I have had plenty of pizza from places that friends consider the best pizza in nyc. This is truly the best pizza I have ever eaten.  I ordered a large round pie and I had to go back for a second one. I wanted to try the ice cream but my carbs were already on overload. I will be back! Their are two lines one for slices one for pies and they move really quickly. There is seating outside there is a window to order pasta and another for ice cream. Bring your family and your appetite this place is pretty awesome.,7/20/2015,11,24,15,zsbA-9OlZMQF3Zn4VIJ9JQ
1809,Jeffrey M.,0,4,"As a native New Yorker I am ashamed to say that this past weekend was the very first time that I have tried L&B.  This is pretty much the best square slice I have ever had.  I can not comment on the round slice since I had only tried the sicilian.  If you drove to Coney Island for the beach or the amusement park, this is a great place to eat after a busy day beaching or riding the rides.  This place is extra special on those sunny warm days as there are plenty of picnic tables to enjoy the weather.  This place didnt get the 5 stars since neither me or my wife did not like the spumoni much.",4/28/2014,60,38,40,gwNAXJ5zcv5fUGyeBHcloQ
1810,J P.,0,4,"Awesome squares, good rounds, but lets face it, your going for the spumoni ice. We usually get a quart for the house, cant go wrong. And yes, they deliver. Only thing is that this place gets very, very, busy. Definitely a must in Brooklyn.",8/24/2014,0,33,1,F-ML_jn4l5ePbsCoAMW-mQ
1811,Oleg B.,0,5,"Square pizza and peach Italian ice are to die for in this place , very convenient location with a parking lot",9/29/2016,144,65,16,bNGlioiOi8368J4VmQi_sw
1812,Lauren M.,1,5,"L & B - where have you been all my life?! If you haven't tried their square pizza, you must! What a treat! Still having dreams about it...delicious, rich cheesy, saucy dreams!  For a starter - try their artichoke hearts in lemon-butter sauce - I'm still working on creating them at home!  And don't forget to end your feast with some yummy spumoni! (which I won't even attempt to create at home!)",9/3/2011,171,143,32,lKRcmTi9O_9l5g_5QdrQDg
1813,Matt T.,0,5,"Eat in if you have the time, for the ambience.  Their square pizza is 100% the reason you moved to NYC.  My brother in law, a Queens native, introduced this place to me, and I haven't looked back.  This and DiFara's are my two favorite pies in the city- though there's clearly a TON of amazing pizza.",11/23/2015,60,109,4,J7FeQMmPwM6fKRFjWgw-Fw
1814,Paul L.,0,5,what makes the best pizza in Brooklyn the food is fantastic when we go therefore put a bunch of friends the portions of food of great I love the place I've been going there for 20 years five star,12/25/2017,2,2,0,bqdZ4KuA5_nJ6EWc-AN6ig
1815,Sara L.,0,5,"Very very Good Pizza and the restaurant is Great ,The ice cream desert was Huge gotta try it",4/20/2016,0,5,0,jms7ndgByIJQKlw8Ke5n7Q
1816,Tiffany P.,0,5,"Absolute best pizza! This is 1 of my favorite spots in the summer! Great pizza and you can't leave without a spumoni ice to top it all off. I also absolutely love the roasted asparagus, 1 of my dad's favorites when he comes to visit.",5/22/2017,56,3,0,LsrlDFz5GU9KxBfkLtxDEA
1817,Jennifer G.,0,4,"The sicilian crust is amazing and the sauce is good. The location is a bit out of the way for most folks, but definitely worth the effort to get there!",1/29/2017,33,27,0,wn_5PPuFMBDDrcSkh4xmRw
1818,Lodana B.,0,3,"Overall not a good experience It is very loud and not clean eg. Dirty menu, utensils, chairs . Food looks tired and tastes tired. Next time out we skipping this place",4/17/2016,0,1,0,BuE4xb4dVfQHgzSb12IuSw
1819,R E.,0,2,"The restaurant was packed, and I was having dinner at L&B for the first time. I was really looking forward to it, as it's not easy to find a good, family style, southern Italian restaurant and my friends had been there and recommended it. Upon sitting at the table, the chair and tablecloth were not clean, and I wiped them down. The marinara sauce on the chicken parmigiana was bland, and was more like tomato sauce. Won't be going back.",2/28/2017,0,55,2,cgd8R7dOJQi37aaIzrES3A
1820,Greg G.,0,5,"If you dont like the squares here, you need to get your head examined.  Baked clams are a must, and brocoli rabe with sausage is up there with the best. Been going here for 2 decades and I've never been disappointed.",10/14/2013,22,25,29,sdmmXWSEgie1LrI5OCOdFg
1821,Adam M.,0,4,"4Stars for pizza and spumoni. 1 at best for the restaurant.  The pizza is out of this world.  Sicilian style squares with crispy bottom, chewy gooey center, and tangy sauce. The cheese is melted onto the dough, under the sauce, keeping the bread extra moist.  The edges get a pleasant charring and the middle ones are extra soft and sloppy so something for every taste.  The spumoni is awesome.  THe restaurant and its basic red sauce italian served by surley or ambivalent waiters is not worth the $$$.",10/4/2013,26,135,6,a31-4-1bGlZfOKfCGQ2z8Q
1822,Paul T.,0,5,"Freaking love this place. Great pizza, great ice cream, great pasta. What's there not to like?",2/26/2016,55,7,1,C4stIHG04ulUpbbTxNge4A
1823,Michael L.,0,1,This place revolves around my childhood. Over the years it started to loses it's quality as it started to cater to tourists more than the locals.,4/13/2016,0,3,0,3ldKCtrSorYJzUVf6sQN3g
1824,Belle L.,1,4,The large sheet can feed at LEAST 6 people. It is a great price for the quality of pizza. The outdoor seating is also very great when the weather is nice. I love coming here with friends and being able to just chill and eat.,1/15/2014,185,322,503,Xvu477gZ296XpAUCxZIBUA
1825,Chauncey W.,0,5,"I live in the UES, so it takes me almost an hour to take the subway to L&B.  Worth it.  I go there and get three squares, and a small rainbow spumoni, and it makes the two hours (there and back), very worth it.Best part is the sweetness of their sauce.",10/24/2013,67,156,50,Jf-Bzcq1kBzxx-hfBpu9wA
1826,Claudia C.,0,5,"The place lives up to it's reputation. Lived in the neighborhood for over 20 years and still haven't found a place that beats it, the prices are normal its what you would normally pay for a slice, in some cases its even cheaper than other places. I force everyone to get the square slice at least once.",1/22/2016,1,8,0,O1zDlLj_z2SlVry1OJQcPA
1827,Lelia T.,0,5,"I love pizza and L&B is still one of my favorite places for pizza. I always order a a 12 slice sicilian pie to bring home and by the time I'm home, it's still piping hot and delicious. L&B slices are different from other pizzerias because I don't know how they get their bread so freakin fluffy and soft, BUT STILL CRUNCHY. If I don't make sense, it's cause I can't really justify them in words. Some may consider the softness weird and uncooked, but it tastes perfectly fine to me.A pie costs around ~20 and really fills you up. 2 slices does it for me, but sometimes I cut a third slice in half cause I can't help myself. L&B has outdoor benches, which aren't the cleanest, but eh, you're already eating pizza. You'll probably drop sauce on yourself anyway. They have spumoni ices, which are super refreshing in the summer, and also entrees (like pastas and appetizers). My friend tells me their portions are huge and they are tasty. I will have to try them sometime myself.AMAZING PEESA!",7/17/2013,90,109,193,W-c1eX2c1JFE3A1rtdrsRg
1828,Johanna G.,0,5,"Sigh.  As much as I hate to admit it, the man was right.  this pizza is slap yo momma good.  I don't even like thick/sicilian type pizza.  I like the thin crust, but I'm glad I listened to a seasoned regular and got what I was supposed to.  Not only did we get it to take home with us, we had a slice for the road so I could eat it hot...and then more when we got home...and then I had it for breakfast.  Now I got no mo and I'm a sad, sad girl.The sauce is just perfect.  I wish they would read this review and be like ""hey, blondie, you seem nice, here's our sauce recipe"" cause I make red sauce all the time and mine never comes out like that.  I just LOVE sweeter sauce...that doesn't taste like its got a pound of sugar in it - and I hate salty sauce, and this was just great.  the crust wasn't soggy, which always gets my goat when I'm eating pizza (soggy is nast-tastic) because they put the cheese on first...you guys are friggin geniuses.... and the bottom of the crust (and the sides) are delightfully crispy.  I like the outdoor seating area....I find the combination of hipsters and guidos and old school italian a great mix.  And as much as it pains me to say it, I won't complain non stop about coming to brooklyn next time as long as I get me some pizza.  or perhaps a gander in the dining room, I bopped through to use the ladies room (teensy, but whatev) and it smelt kick yo poppa good.my folks better watch out if they come here with us.",4/30/2013,537,370,20,5gnuTi83L_pwqYwhjYFfUA
1829,Stacey N.,0,5,Best squares in Brooklyn! I grew up in Bensonhurst and I still believe this is the ONLY place to get a square slice of pizza!!,1/20/2016,21,53,6,vcf8c3_-5F60-jVVkOGXnA
1830,Emma S.,0,5,"If you don't wait in line for the most piping hot slice of Sicilian in the world - im talking lava hot - then you don't get to review this Mecca. I'm a fan of the corner slice and if you can't see the steam radiating off the pie, step aside and wait for a fresh one. Eat it before it seems safe to do so, you won't regret it. Straight up this pizza will change your life. Anyone who doesn't like it is totally cool in my book because this spot is already blown up, and the fewer tourists in the line the closer I am to my corner slice!",9/26/2015,5,18,2,oQRXuSOsitBUpQgJvuzSXg
1831,Kathleen M.,0,4,Oh pizza!!! I must say if you are what you eat than I am a pizza pie. I came here last week and had their square slice(s). This place by far hands down has the best sauce I have ever had on a slice (square) of pizza. They had ample out door and in door seating. The prices are very affordable. I am giving it four stars because I feel that their drink selection was poor. Two different types of soda and water. Maybe it was just the day I went but I feel that they could have had a better selection. I will be going back here again for some more squares some time soon!,9/24/2013,44,31,0,fIJhQnVFFj2UoI-ROSiAbA
1832,Michael O.,0,4,"It's L&B and we all know the pizza is the same we had when we were children. Fresh square pies coming out of the oven every few moments with the cheese baked into the crust top and then the sauce on top. It's always delicious and once the warm weather is here, always a long line but never a bad slice",3/15/2014,151,57,63,QDwYZPBvVyHypQnhl98REw
1833,Allen N.,0,4,"Came to try the famous L&B square pizza, taste pretty good, and a lot of sauce.",2/16/2016,3,31,111,mKM4gsVBaKQKjytwUze7sw
1834,Sabrina L.,1,4,Love the Sicilian pizza here.  I also ate at the L&B restaurant for my birthday a couple of months ago and the service was pretty good.  Food was delicious. We got the baked clams which was amazing.  The portions for the food was huge.  We had to wrap up some to go.  Love this place!!!,12/28/2013,215,150,319,AuphRr-Zx58vQJXtPFecjg
1835,Neil P.,0,4,"PIzza.  Spumoni.  Italian Ices.  You eat this now.   Nobody beats a slice from L & B.  And you get a square, never a round.  Maybe your a corner slice kind of guy or a side or the middle.. Just know what ever slice you choose, it will be a great slice of pizza.Also, make sure to try the watermelon ice.. my son loved it!",9/16/2013,49,133,52,2oXMLjR2lZq9E_IlBPBNRw
1836,Shannon Z.,1,4,"I came back to L&B after a good two years with Gabby S. This place is somewhat close to my house but for some reason I never really come here. It's a good thing I don't though or else I'd be the size of a whale from eating their delicious italian food. The two of us ordered calamari, linguine carbonara, a slice of their famous sicilian pie and two desserts (tiramisu and spumoni). The food was definitely on point. In my last review I stated that the carbonara was delicious and a must try. I ate it again today and this time still doesn't fail to disappoint me. The sauce was so creamy. The calamari appetizer I ordered was made just right. The squid was definitely cooked to perfection. Not too overcooked. It needed a bit more salt/pepper but it's nothing the salt and pepper shaker couldn't revive. The marinara dipping sauce that came with the dish was somewhat bland so I squeezed a little lemon juice in there and the taste came out a lot better. The sicilian slice is everything people rave about. I honestly really like my thick crust pizzas to be a bit ""moist"", that way it can soak up all the tomato sauce. L&B's made it just that. The tiramisu wasn't anything to rave about, I've definitely had better at other Italian establishments but man the Spumoni they had was off the hook! Next time I hit up L&B, I'm definitely bringing home a pint or two. Our waiter was really inattentive. Our bus boy was a lot better. My friend asked our waiter for some water and he didn't fill it up. When she waited and saw that he wasn't going to refill our water, we gave up and asked the bus boy to do it. It wasn't like the waiter was busy anyway since we went around 4 pm on a Sunday afternoon so no good to that. Our waiter literally came to us two times throughout our whole meal. 1, to take our order and 2, to ask us if we wanted more dessert. lame. The bus boy was really nice cause he replaced the spumoni I ate at the restaurant with fresh spumoni when I said I wanted to take it to go. I wasn't expecting such a nice gesture. He was kinda funny and enthusiastic too. Overall, a good family style restaurant with a no fuss Brooklyn attitude, just the way I like it.",8/25/2013Updated review,493,804,847,W305Vv8_ZqFf1LKB6dvGDA
1837,Annie Z.,0,4,"REALLY good pizza. Tried both the square slice and the cheese slice (triangle). The square slice barely has cheese on it but somehow tastes like its loaded with flavor. Its very doughy, like expected but has a great texture its sort if like a layer of sauce, a layer of chewy, then a layer of soft and bouncy. not sure if that makes sense but it tastes great! the cheese slice has a good amount of cheese on it and was pretty regular but the dough was flat and tasted better than a normal slice. The spumoni (ice cream ish) is DELICIOUS very creamy but also super light not sure why. overall great place lost a star cause it wasn't the best thing I ever ate but very good and worth the trip. Also the servers are kind of rude but meh dont go for the environment go for the pizza. parking is surprisingly good around here.",12/3/2011Previous review,3,14,18,kLu-A8BIkXk9GK1BSt4LzQ
1838,Marissa P.,0,5,"Grew up coming to this place since I'm from the neighborhood.Great pizza - goes without saying.  It's upside-down (cheese on the bottom, sauce on top) and so unique and delicious.  You can't find pizza like this too easily!Also try the spumoni, or any of their ice creams for that matter.  The spumoni is classic though and a must-try for newcomers!It's fun to eat outside in the summertime or when the weather's warm.  Lots of tables, though it does get crowded at night (weekends and weeknights!).",7/6/2014,0,9,0,QYv0HsiDapJhL-7UWtv8BQ
1839,Kenny C.,0,2,"Decor: 3/5- large garden style seating in the outside, half of it is undercover which I appreciate, for those hot summer days- large dining room inside Service: 2/5- The guy at the pizza window is pretty rudeFood: 2/5- I dont think they serve alcohol- The Sicilian slice is thick (~1"" thick) and doughy, crust is barely crispy and sauce tastes like prego- a slice will run you 2.50, and even cheaper if you get a half or full pie",2/14/2016,389,224,390,F8eDds_bt3lAjIFXfLdP_A
1840,Albina V.,0,5,I absolutely love this place! The square slice here is one of the best I have ever tasted. They constantly have fresh pies so you'll never ever get a stake price. The ices here are really yummy especially the spumoni. I will always come back here!,12/17/2015,34,74,15,LytYBCasi7NE4tgExPquHg
1841,Michael C.,0,3,"this is more of a 3.5 stars, but still overall, a solid piece of pizza.after the bk half, a group of us came here to try their famous pies. to be honest, i left a little underwhelmed. the place is cool cause you can sit outdoors, its real chill and has a good vibe. i have one criticism but its pretty big when it comes to pizza.the dough was real doughy and dense. felt like it took away from the sauce because imma' be straight with yall. the sauce was on point. toppings were on point. but the dought/crust..man. such a disappointment. wasnt very crispy especially for a sicilian slice and the middle of it texturally didnt really feel all the way cooked.i know this place gets a lot of love, i admit i did not try any of the other food so dont hold this rating to that, but with the pizza, definitely think the crust can be a lot better. their sauce is so good, its almost a crime that its not complimented better with great crust.",5/19/2015,75,211,0,P5sdAskFA972iOjq6_9nyw
1842,Ashley G.,0,4,I'll keep this review short and sweet. I've been going here for years and this place is just as good now as when I was a little kid. If you live in brooklyn and even in staten island and have never been here then you're missing out.,12/7/2014,1,3,4,g83bngNu_SBNbXJUvLiTBA
1843,Naomu W.,0,3,"Food was good but service was terrible. We came all the way from California and ended up here with high expectations, food took so long and our server avoided us completely. Too bad my sisters birthday was ruined, we didn't even want to tell them about her birthday because the way they were acting.",2/10/2017,83,1,1,_l-ln6OXEbbtfZTUPPVPhQ
1844,E.S. L.,0,4,"I've loved this placed for many years before writing this review.  But, YELP asked me if I'd been here, so...The pizza is actually NOT what I love about this place.  I could live without their pizza.  Their rainbow spumoni (Chocolate, Creme and Pistachio) is, however, fantastic.  My favorite thing here is the REAL food served to-go or in the dining room.  I've never had a bad meal here.Favorite menu item: Frutta di mare (Cold Seafood Salad)",6/4/2013,1,49,9,DscOBgNvbJlnC5qTIjSCQQ
1845,corey m.,0,1,"Somehow I see these guys popping up on a bunch of top 10 pizzas in New York lists, so on a recent bike ride out to Jacob Riis I figured I would stop by to see what the fuss is all about. There was a smallish line at 6pm on a Sunday, hopefully a good sign that the pizza is worth waiting for. Some locals got into a bit of an argument with the counter guy about something or other, and when I got up there to order, he was throwing me a bit of attitude as well. Whatever, maybe the pizza's fantastic. God knows those assholes at Patsy's on 118th could use a manners lesson, but the pizza up there is so perfect, I never really care. Anyways, back to Spumoni Gardens. I have no problem with Sicilian style pie. I often order Grandma slices for a change of pace, I like the crispy fried bottom and substantial thickness. I've had better square slices pretty much everywhere I've ordered them in the city. The Spumoni Gardens sicilian slice somehow has zero air bubbles in the crust, and no stretch or tooth to the dough. Which means that since it's about an inch thick, you end up with a huge, uniformly dense crust, with that cheap white bread texture. You know how on a nice loaf of rustic italian bread, when you slice it or bite into it, the remaining bread springs back into shape? And you know how when you pick up or bite a slice of wonder bread, it compresses anywhere you applied pressure and doesn't spring back? That's what this stuff is like - it has no tooth. Combine that with the fact that it's necessarily doughy, because of the thickness, and the complete lack of any kind of fried texture on the bottom of the dough, and you have basically a wonder bread crust with crispy outsides. There are about 2mm of cheese and tomato sauce on top of that - personally I like to have my cheese bubbling a little bit so the fact that it's underneath the tomato sauce kind of prevents that from happening, but whatever. If the crust was edible it'd be forgivable. The comparison to grade-school lunch pizza is accurate, that's what it most closely resembles. I don't know, if you grew up eating cheap processed bread products maybe this will be sentimental for you. Otherwise go somewhere they invest a little money in some decent flour.Oh - the spumoni was pretty good!",7/21/2013,9,50,7,wU3IsWm95pjjq34TodjZSw
1846,Brent C.,0,5,I wish I could give this more than 5 stars. It is a short walk from the Subway station so it is accessible from almost anywhere in the city. Just know you can order by the slice. This I was not aware of so my wife and I ordered a 1/2 try and it was 12 giant slices we only ate about 2 slices each and I tried to force down a 3rd just because it was so good. If you're on vacation and head down to Coney Island to check out the boardwalk you can hop on the train and just a few stops down the line to the best pizza you've ever had.,7/14/2015,25,115,2,teiefFSzS2JCpkG1L0JETg
1847,Jasmine C.,0,4,"I heard that L&B had the best square pizza ever and I finally got to try it! I must say, it is good, the bread is thick but there wasn't much sauce or cheese which I'm okay with. The crust is burnt though, so I didn't eat it.",8/20/2013,130,208,282,IMOojMs4kpwn5vdHcCCVSg
1848,Adam C.,0,5,"100% worth the lengthy subway ride. Get the Sicilian square-cut and a spumone and it's impossible to go wrong. I love everything about this place from the no-nonsense service to the public swimming pool snack bar tables and old-timey sign. The pizza on first bite provoked a reaction as follows: ""eh, I don't know, that was a damn long ride on the N."" But within a minute it grew on me in a major way. This is probably sacrilege to say but it reminded me of a few of my favorite Chicago joints. It's Lou Malnati's with 1/2 of the crust thickness (cue outraged NY'ers who would rather walk over hot coals than desecrate their palates eating deep dish). Crispy but not dry, good balance of sweet vs. tart on the sauce, and cheesy but not Pizza Hut-style overkill. Stop on the way to the beach if you must.  I don't really care what it takes just find a way to get down there.",4/18/2013,217,146,12,YGHp8XlRkzbXQyGLh7U0Eg
1849,Madison L.,0,5,"I don't usually give 5 stars but this deserved every star. L&B has the best pizza ever and i'm a huge pizza fan. If i could eat pizza everyday for the rest of my life without gaining weight, it would be from L&B's. A M A Z I N G Oh! Don't forget to get spumoni ice cream!",3/28/2013,71,146,36,V67m0WWP2stnZ4es8PiQ6A
1850,Adrian P.,0,5,the best sicilian pizza ever ever ever!!! lol . i dont like sicilian pizza but once i tried this place it has become my all time favorite for sicilian pizzas.  amazing and it is worth it! cool place to go to in the summer with friends to go out and eat and hang out.,2/22/2014,44,105,194,DK78vH-bcZE5pQW06ThK6w
1851,Foodie C.,0,4,"it was quite the trek here from manhattan, but we made a day out of it by walking 30 minutes to coney island once our bellies were full.l&b's squares are saucy on the top with a light parmesan top crust, a chewy/cheesy dough just the way i like it, all supported by a thin layer of crunchy bottom crust.  after 2 squares, i shared a pint of rainbow spumoni, which satisfied my ice cream craving for at least a month.  the spumoni tasted like a mix between italian ices and smooth ice cream.hopefully, the next time we come here, the bee problem will have been addressed (when 3 bees decided to hang out at our table, we had to get up and eat our spumoni standing up. but then another bee found us and i caught some attention doing the shoo-fly dance).",8/10/2015,5,233,32,TqPVG4ZJM_cPBGI0K8lIUQ
1852,Ronald G.,0,5,"The thick crust and enormous sauce-to-cheese ratio make for an acquired taste, but for my money this is the best square pizza I've ever had. I'm not a big fan of spumoni but their ice cream is very good and it's a great atmosphere. It's always crowded, and for good reason. A true Brooklyn landmark. Hopefully they'll be around forever!",2/7/2017,0,49,0,5GmOpZfoD4qbV2OhD6-_Rw
1853,Daniel M.,0,2,I had the 2 slices Sicilian pie and have to say I was not impressed at all. After hearing about this place and seeing it on TV I was in the neighborhood and decide to give it a try. Sauce was bland just seemed like a big piece of dough with a little sauce and not much cheese. I won't be back.,8/26/2015,107,48,4,5Uo7UM2biDjzknGD7qOx5Q
1854,Deserie S.,0,2,I'm giving two stars cause I like there spumoni ice cream but other then that I don't like they're  food at all. They're over crowded and you can barely get in the parking lot nevermind finding a spot. All in all not a fan.,3/26/2016,80,24,2,LBqp_Flx3KFoi45FeAE5NA
1855,Joe S.,0,5,"How can you not love this place? It's the perfect end to a long lazy summer afternoon at Coney Island (especially if you've lazed at the beach past 7:30, the inexplicably early closing time over at Totonno's). Hop on the train one stop, walk over, get in the long, super-quick walkup line and sit on the kind of picnic tables that dotted the public parks wherever you're from. It's an experience unlike any other - no frills, no pretense. Just a metric ton of pizza at a great price. Of course when you're there, get the square. And load it up with red pepper flakes, more cheese, whatever you want - the crust can take it and it enhances the experience - tempering what is otherwise the pleasant mild sweetness of the pizza. If you're a pizza fanatic like me, you'll surely have already watched the various media showing how they make it here - cheese (sliced) first, sauce later - and it makes a difference. Hell, the sauce is so legendary a mafia war (literally) almost broke out over it in 2012 - there was even a federal trial - look it up. It's nothing like the rest of the city's thin, crisp, greats - it's a thing of its own and it's a beauty.Oh yeah, the spumoni? Try that too! Pretty sweet, but really nutty and really great.",9/13/2015,6,157,6,vV3Yh-z6SxL8wxizVh87og
1856,Janel Y.,0,4,"Made the hour and 45 minute (one way) train trip after hearing about this place on some TV show.Here's what we ordered:-caesar salad ($7.95): I thought this caesar salad was pretty darn good! Probably because there was so much cheese in the dressing! I ate the whole thing!-Sicilian slices ($2.25/ea): light and airy dough and the bottom crust perfectly toasted! I only ate one slice but could see myself eating another one because the dough is so light and doesn't fill you up fast!I am a new fan, but for where I live, not worth the trip to go on a regular basis. Service was standard and the place is quite large. There's outdoor seating for those who want take out and a place to eat. Then there's the dine-in option.",12/27/2011,299,1407,1628,Wb5Gs_FpWDYjrhn0luPd3A
1857,Gus F.,0,3,"OK, I'll admit, I'm a total pizza critic.  I like my pizza in the 98 percentile range.   To most people, they might very well love this pizza and maybe the quality has dipped as others here have indicated.  But I must say, I was disappointed.   Perhaps it was the anticipation of hearing about it for years and  I mistakenly built it up to something it couldn't achieve, but I can't say that this is exceptionally good pizza.  In fact, I found the soft Sicilian slices to to be rather void of any crunch that a typical pan pizza would/could/should have.   The sauce, cheese combo is good, but when put together, overall, I unfortunately wasn't impressed.   Maybe you'll feel otherwise.   Two star rating overall and one additional star for the mere fact that the place is an old school shrine which totally love.  If there is another visit I'll try a sandwich since the round pizza even looked below average.  I find it hard to believe that this is the best that Brooklyn's got to offer.",5/9/2013,0,22,26,9NEDp7lEltu_13OQpNwlag
1858,Diana F.,0,5,"Came here during the summer time. Love this place. The pizza is just so good. Great texture, sauce taste perfect, its just perfect. Ugh! and the staff is very nice! I would travel all the way from the Bronx just to enjoy this heavenly pizza",2/4/2016,117,16,3,dVR1n9YHsnll1ecCi3S-JQ
1859,David O.,0,5,"Time may change many things but for me, L&B will always remain the same as I fondly remember from my childhood. I grew up across the street in the Marlboro Houses, now, as someone who has lived many places and traveled the world, I still find myself coming back to L&B for their squares and also (don't tell my cardiologist) their sausage and peppers hero. The spumoni as many people have noted remains delicious. I even notice now that tour buses stop in for the ""feel"" of the Brooklyn landmark. From the Ozark Mountains to China, the world now knows of this Brooklyn family joint that is decades old. Just don't try to park. You'll be waiting forever.",4/23/2016,0,3,0,OWcOIkCsuhLWHkOIfmgF7g
1860,Natalia M.,0,5,"OMG you can NOT live in NYC and NOT have been to L&B Spumoni Gardens. This place is a staple and worth the reputation it has. Its legendary.So this is how it works right? You take the train. I wanna say the Q, but I can't even remember at this moment in time so just look it up. Thats why google maps were invented folks. It is a bit of a walk to get there but its worth every step. It gets crowded during the summer so be patient. The great thing about this place is there are like three parts to the experience. There's the outdoor pizza ordering. You get a sicilian slice. You DONT GET ANY OTHER SLICE! ITS WHERE THE LEGEND COMES FROM. Sure, cheese on first, sauce on after. Its been done elsewhere. Yeah I get it but don't dismiss it. The sauce is amazing! Its almost sweet and the crust is so crispy. Everything is at such an amazing balance. The next stop is the window right next to that one where you get your spumoni. Ive gotten spumoni ice cream before. Does not do it justice. Have it here. If you don't like nuts, ok then don't get this but if you love it, get it. The flavors are perfect and such a refreshing end to your meal.The third stop is next to THAT window its just a step indoors where you can order heroes, sandwiches, you name it. The cool hero is any with broccoli rabe. Thats not it though.... it of course has an indoor restaurant and its AMAZEBALLS!! Look its Brooklyn. Of course there is amazing Italian food all over it. L & B gives everyone a run for their money. Normally when I see lasagne on a menu, I shrug and go ""Meh"" I'll pass. My friend's aunt ordered it. Get it. Just.. just get it! Its amazing. The food is to die for! Everything everyone ordered at the table was yummy goodness and nothing was left behind. No doggie bags and there was a lot of food AAAND if you still want a slice of sicilian while you wait for your meal, you can totally order it. Nom nom.The outdoor portion is loaded with picnic tables, people double park just so they can run to the windows, order, and run. Its awesome. I highly suggest you try this place out at least once in your lifetime.",4/21/2014,84,21,0,xSOyys_8hgza-7b6WVzF_g
1861,Elisa L.,0,5,I love the Sicilian pizza!! The crust edges are perfectly crispy with a soft and fluffy center topped with a delicious sauce and cheese. The pizza dough is what won me over. The ice cream is also delicious. Very smooth and creamy. I'm defiantly heading back for more.,12/6/2015,92,25,0,9kVgy7zJ9BoS5cb-XqZHBg
1862,Marissa S.,0,5,"I most definitely wrote a review for my beloved L&B in the past 2 years, but alas it is no more.  I grew up going here all the time whether it be for their AMAZING pizza, their refreshing italian ices, or their legit restaurant.  Whether take it to go, eat inside, or eat outside on the picnic tables - I've done it all.  There was nothing better when I was growing up then a few square slices and a chocolate or spumoni ice. Ahhh I love it. If you haven't been here yet, it is worth the voyage.  While parking is a pain, I do recommend driving so you can take a pie home as well. Yes, it is that good.Unfortunately their prices have gone up and the size of their slices has gone down through the years, but man that pizza is still one of the best there is! Get a few quarts of spumoni and chocolate ices while you are at it too!",3/18/2013,164,422,88,71Iv_35svaryyFiYzjLdWA
1863,Giovanni R.,0,4,"Guy took my money then put his hands on my slice. not cool dude. the granma was good though. parents, put the kids on a leash though!",4/22/2016,0,59,0,s8KGeym0CHosF-XqAKbSzQ
